                                kicad schematic
                                Transient Analysis  Wed Oct 22 17:17:05  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
283	2.153691e-02	4.542793e-11	-4.56089e-10	
284	2.163691e-02	-5.16662e-11	4.560887e-10	
285	2.173691e-02	4.542793e-11	-4.56089e-10	
286	2.183691e-02	-5.16662e-11	4.560886e-10	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	2.193691e-02	4.542794e-11	-4.56089e-10	
288	2.203691e-02	-5.16662e-11	4.560886e-10	
289	2.213691e-02	4.542795e-11	-4.56089e-10	
290	2.223691e-02	-5.16662e-11	4.560886e-10	
291	2.233691e-02	4.542795e-11	-4.56088e-10	
292	2.243691e-02	-5.16662e-11	4.560885e-10	
293	2.253691e-02	4.542796e-11	-4.56088e-10	
294	2.263691e-02	-5.16662e-11	4.560885e-10	
295	2.273691e-02	4.542797e-11	-4.56088e-10	
296	2.283691e-02	-5.16663e-11	4.560885e-10	
297	2.293691e-02	4.542797e-11	-4.56088e-10	
298	2.303691e-02	-5.16663e-11	4.560884e-10	
299	2.313691e-02	4.542798e-11	-4.56088e-10	
300	2.323691e-02	-5.16663e-11	4.560884e-10	
301	2.333691e-02	4.542799e-11	-4.56088e-10	
302	2.343691e-02	-5.16663e-11	4.560884e-10	
303	2.353691e-02	4.542800e-11	-4.56088e-10	
304	2.363691e-02	-5.16663e-11	4.560884e-10	
305	2.373691e-02	4.542800e-11	-4.56088e-10	
306	2.383691e-02	-5.16663e-11	4.560883e-10	
307	2.393691e-02	4.542801e-11	-4.56088e-10	
308	2.403691e-02	-5.16663e-11	4.560883e-10	
309	2.413691e-02	4.542802e-11	-4.56088e-10	
310	2.423691e-02	-5.16663e-11	4.560883e-10	
311	2.433691e-02	4.542802e-11	-4.56088e-10	
312	2.443691e-02	-5.16663e-11	4.560882e-10	
313	2.453691e-02	4.542803e-11	-4.56088e-10	
314	2.463691e-02	-5.16663e-11	4.560882e-10	
315	2.473691e-02	4.542804e-11	-4.56088e-10	
316	2.483691e-02	-5.16663e-11	4.560882e-10	
317	2.493691e-02	4.542804e-11	-4.56088e-10	
318	2.503691e-02	-5.16663e-11	4.560881e-10	
319	2.513691e-02	4.542805e-11	-4.56088e-10	
320	2.523691e-02	-5.16663e-11	4.560881e-10	
321	2.533691e-02	4.542806e-11	-4.56088e-10	
322	2.543691e-02	-5.16663e-11	4.560881e-10	
323	2.553691e-02	4.542807e-11	-4.56088e-10	
